player_id,name,team,season,approximate_value
AlbeBr20,Branden Albert,kan,2011,5
ArenJa99,Javier Arenas,kan,2011,2
AsamJo20,Jon Asamoah,kan,2011,5
BailAl00,Allen Bailey,kan,2011,1
BaldJo00,Jonathan Baldwin,kan,2011,2
BattJa00,Jackie Battle,kan,2011,3
BechAn00,Anthony Becht,kan,2011,0
BelcJo00,Jovan Belcher,kan,2011,7
BerrEr99,Eric Berry,kan,2011,0
BoweDw00,Dwayne Bowe,kan,2011,7
BreaSt00,Steve Breaston,kan,2011,5
BrowJa00,Jalil Brown,kan,2011,1
CarrBr99,Brandon Carr,kan,2011,6
CassMa00,Matt Cassel,kan,2011,3
CharJa00,Jamaal Charles,kan,2011,0
ColbKe00,Keary Colbert,kan,2011,1
ColqDu20,Dustin Colquitt,kan,2011,3
CoppTe00,Terrance Copper,kan,2011,1
DaniTr20,Travis Daniels,kan,2011,1
DorsGl99,Glenn Dorsey,kan,2011,6
DrauSh00,Shaun Draughn,kan,2011,0
FlowBr99,Brandon Flowers,kan,2011,7
GaffTh20,Thomas Gafford,kan,2011,2
GaitJa20,Jared Gaither,kan,2011,1
GilbWa00,Wallace Gilberry,kan,2011,2
GordAm20,Amon Gordon,kan,2011,2
GreeCo01,Cory Greenwood,kan,2011,1
GregKe20,Kelly Gregg,kan,2011,6
HaliTa20,Tamba Hali,kan,2011,11
HornJe00,Jeremy Horne,kan,2011,0
HousJu00,Justin Houston,kan,2011,5
HudsRo00,Rodney Hudson,kan,2011,1
JackTy98,Tyson Jackson,kan,2011,6
JohnDe25,Derrick Johnson,kan,2011,14
JoneTh00,Thomas Jones,kan,2011,2
LangRe99,Reshard Langford,kan,2011,1
LewiKe00,Kendrick Lewis,kan,2011,7
LiljRy20,Ryan Lilja,kan,2011,5
ManeSt00,Steve Maneri,kan,2011,1
McClLe00,Le'Ron McClain,kan,2011,1
McClDe00,Dexter McCluster,kan,2011,4
McGrJo21,Jon McGraw,kan,2011,4
OConJa00,Jake O'Connell,kan,2011,0
OrtoKy00,Kyle Orton,kan,2011,2
PalkTy00,Tyler Palko,kan,2011,2
PiscSa99,Sabby Piscitelli,kan,2011,3
PopeLe00,Leonard Pope,kan,2011,1
PoweJe00,Jerrell Powe,kan,2011,0
RichBa20,Barry Richardson,kan,2011,5
ShefCa99,Cameron Sheffield,kan,2011,1
StudAn99,Andy Studebaker,kan,2011,3
SuccRy44,Ryan Succop,kan,2011,3
UrbaJe00,Jerheme Urban,kan,2011,0
WashDo98,Donald Washington,kan,2011,2
WiegCa20,Casey Wiegmann,kan,2011,5
WillDe22,Demorrio Williams,kan,2011,1
AlleRu00,Russell Allen,jax,2011,4
AluaTy99,Tyson Alualu,jax,2011,8
BentKe20,Kevin Bentley,jax,2011,0
BoleBr00,Brock Bolen,jax,2011,0
BoswKy00,Kyle Bosworth,jax,2011,1
BradCa00,Cameron Bradfield,jax,2011,1
BritEb20,Eben Britton,jax,2011,1
BrowC.20,C.C. Brown,jax,2011,0
CainJe20,Jeremy Cain,jax,2011,2
ChicJo00,John Chick,jax,2011,1
ClohCo00,Colin Cloherty,jax,2011,1
ColeDr20,Drew Coleman,jax,2011,3
CollNa20,Nate Collins,jax,2011,2
CoxxDe99,Derek Cox,jax,2011,3
DillJa00,Jarett Dillard,jax,2011,3
DouzLe00,Leger Douzable,jax,2011,4
EsteJo00,John Estes,jax,2011,0
FranSt00,Stephen Franklin,jax,2011,0
GabbBl00,Blaine Gabbert,jax,2011,4
GreeCo99,Courtney Greene,jax,2011,1
HarrDu01,DuJuan Harris,jax,2011,0
HarrNi20,Nick Harris,jax,2011,1
HeatT.00,T.J. Heath,jax,2011,0
HillJa00,Jason Hill,jax,2011,3
IrviCo99,Corvey Irvin,jax,2011,0
IssaRo00,Rod Issac,jax,2011,0
JoneDa99,David Jones,jax,2011,0
JoneGr01,Greg Jones,jax,2011,0
DrewMa00,Maurice Jones-Drew,jax,2011,14
KampAa99,Aaron Kampman,jax,2011,0
KariDe00,Deji Karim,jax,2011,2
KirlJa99,Jammie Kirlew,jax,2011,0
