player_id,name,team,season,approximate_value
AlexDe00,Derrick Alexander,kan,2000,13
AlfoDa20,Darnell Alford,kan,2000,0
AndeKi00,Kimble Anders,kan,2000,3
AtkiLa20,Larry Atkins,kan,2000,3
BartWi20,William Bartee,kan,2000,2
BennDo00,Donnell Bennett,kan,2000,0
BlacJe20,Jeff Blackshear,kan,2000,7
BrowJo24,John Browning,kan,2000,7
BushLe20,Lewis Bush,kan,2000,4
ClemDu20,Duane Clemons,kan,2000,6
ClouMi00,Mike Cloud,kan,2000,1
DennPa20,Pat Dennis,kan,2000,6
DrayTr00,Troy Drayton,kan,2000,1
DunnJa00,Jason Dunn,kan,2000,0
EdwaDo20,Donnie Edwards,kan,2000,8
GammKe00,Kendall Gammon,kan,2000,1
GeorRo20,Ron George,kan,2000,1
GonzTo00,Tony Gonzalez,kan,2000,11
GrayCa20,Carlton Gray,kan,2000,1
GrbaEl00,Elvis Grbac,kan,2000,15
GrunTi20,Tim Grunhard,kan,2000,7
HallDa00,Dante Hall,kan,2000,0
HastJa00,James Hasty,kan,2000,8
HickEr20,Eric Hicks,kan,2000,6
LockKe00,Kevin Lockett,kan,2000,4
MartSt21,Steve Martin,kan,2000,1
MaslMi20,Mike Maslowski,kan,2000,3
McClNo20,Norris McCleary,kan,2000,0
McGlCh00,Chester McGlockton,kan,2000,7
MoonWa00,Warren Moon,kan,2000,1
MoreFr00,Frank Moreau,kan,2000,1
MorrSy00,Sylvester Morris,kan,2000,6
ONeaAn20,Andre O'Neal,kan,2000,1
ParkLa00,Larry Parker,kan,2000,0
PartTy20,Ty Parten,kan,2000,0
PattMa21,Marvcus Patton,kan,2000,7
petertod01,Todd Peterson,kan,2000,2
RansDe20,Derrick Ransom,kan,2000,1
RichTo00,Tony Richardson,kan,2000,9
RickMi00,Mikhael Ricks,kan,2000,0
RileVi20,Victor Riley,kan,2000,9
SaueTo20,Todd Sauerbrun,kan,2000,3
ShieWi00,Will Shields,kan,2000,12
SpeaMa20,Marcus Spears,kan,2000,1
StilGa00,Gary Stills,kan,2000,1
stoyapet01,Pete Stoyanovich,kan,2000,0
SzotDa20,Dave Szott,kan,2000,0
TaitJo20,John Tait,kan,2000,8
WalkBr20,Bracy Walker,kan,2000,1
WarfEr20,Eric Warfield,kan,2000,2
WateBr55,Brian Waters,kan,2000,0
WeslGr20,Greg Wesley,kan,2000,7
WillDa20,Dan Williams,kan,2000,5
WillTy21,Tyrone Williams,kan,2000,1
WillDo23,Donald Willis,kan,2000,2
WoodJe00,Jerome Woods,kan,2000,7
BarkBr20,Bryan Barker,jax,2000,2
BarlRe00,Reggie Barlow,jax,2000,0
BeasAa20,Aaron Beasley,jax,2000,6
BoseTo00,Tony Boselli,jax,2000,11
BoyeBr20,Brant Boyer,jax,2000,4
BracTo00,Tony Brackens,jax,2000,9
BradKy00,Kyle Brady,jax,2000,7
BrunMa00,Mark Brunell,jax,2000,15
BryaFe20,Fernando Bryant,jax,2000,6
ClarDa21,Danny Clark,jax,2000,2
CrafJa20,Jason Craft,jax,2000,2
CrisSh20,Shadwick Criss,jax,2000,0
DariDo20,Donovin Darius,jax,2000,7
DeLoGr00,Greg DeLong,jax,2000,0
DukeCh00,Chad Dukes,jax,2000,0
FordTo20,Todd Fordham,jax,2000,5
GrifRi00,Rich Griffith,jax,2000,0
HardKe00,Kevin Hardy,jax,2000,9
