player_id,name,team,season,approximate_value
AckeKe00,Kenneth Acker,kan,2017,2
BailAl00,Allen Bailey,kan,2017,6
BerrEr99,Eric Berry,kan,2017,0
BrayTy00,Tyler Bray,kan,2017,0
ButkHa00,Harrison Butker,kan,2017,5
CharOr00,Orson Charles,kan,2017,1
ChesJe00,Jehu Chesson,kan,2017,0
ColqDu20,Dustin Colquitt,kan,2017,2
ConlCh00,Chris Conley,kan,2017,2
DeveJo00,Jordan Devey,kan,2017,1
DuveLa00,Laurent Duvernay-Tardif,kan,2017,6
EhinPa00,Parker Ehinger,kan,2017,1
EligUk00,Ukeme Eligwe,kan,2017,1
ErviCa00,Cameron Erving,kan,2017,3
FishEr00,Eric Fisher,kan,2017,9
FordDe00,Dee Ford,kan,2017,3
FultZa00,Zach Fulton,kan,2017,7
GainPh00,Phillip Gaines,kan,2017,2
HaliTa20,Tamba Hali,kan,2017,0
HamiJu00,Justin Hamilton,kan,2017,0
HarrDe03,Demetrius Harris,kan,2017,2
HillTy00,Tyreek Hill,kan,2017,13
HousJu00,Justin Houston,kan,2017,8
HuntAk01,Akeem Hunt,kan,2017,0
HuntKa00,Kareem Hunt,kan,2017,15
JenkJa01,Jarvis Jenkins,kan,2017,1
JohnDe25,Derrick Johnson,kan,2017,7
JoneCh09,Chris Jones,kan,2017,5
KelcTr00,Travis Kelce,kan,2017,10
KempMa00,Marcus Kemp,kan,2017,0
KpasTa00,Tanoh Kpassagnon,kan,2017,2
LogaBe00,Bennie Logan,kan,2017,6
MahoPa00,Patrick Mahomes,kan,2017,1
McQuLe01,Leon McQuay,kan,2017,0
MillRo99,Roy Miller,kan,2017,1
MitcTe00,Terrance Mitchell,kan,2017,5
MorsMi00,Mitch Morse,kan,2017,4
MurrEr00,Eric Murray,kan,2017,2
NelsSt01,Steven Nelson,kan,2017,3
NuneRa00,Rakeem Nunez-Roches,kan,2017,5
ParkRo01,Ron Parker,kan,2017,6
PeteMa00,Marcus Peters,kan,2017,7
PierKe00,Kevin Pierre-Louis,kan,2017,2
RaglRe00,Reggie Ragland,kan,2017,5
ReasKe00,Keith Reaser,kan,2017,0
ReviDa99,Darrelle Revis,kan,2017,1
RobiDe01,Demarcus Robinson,kan,2017,2
SantCa01,Cairo Santos,kan,2017,1
SchwMi00,Mitchell Schwartz,kan,2017,15
SherAn00,Anthony Sherman,kan,2017,1
SmitAl03,Alex Smith,kan,2017,17
SmitTe04,Terrance Smith,kan,2017,2
SoreDa01,Daniel Sorensen,kan,2017,5
SpilC.00,C.J. Spiller,kan,2017,0
TerrSt00,Steven Terrell,kan,2017,1
ThomCa99,Cam Thomas,kan,2017,0
ThomDe05,De'Anthony Thomas,kan,2017,1
TravRo00,Ross Travis,kan,2017,0
WestCh01,Charcandrick West,kan,2017,2
WilsAl02,Albert Wilson,kan,2017,5
WilsRa00,Ramik Wilson,kan,2017,3
WincJa00,James Winchester,kan,2017,1
WitzBr00,Bryan Witzmann,kan,2017,8
ZombFr00,Frank Zombo,kan,2017,5
AnkoEl00,Eli Ankou,jax,2017,1
BennAr00,Arrelious Benn,jax,2017,0
BennMi01,Michael Bennett,jax,2017,0
BohaTo00,Tommy Bohanon,jax,2017,0
BortBl00,Blake Bortles,jax,2017,13
BouyA.00,A.J. Bouye,jax,2017,12
BrowBl00,Blair Brown,jax,2017,2
CampCa99,Calais Campbell,jax,2017,16
CannA.00,A.J. Cann,jax,2017,8
ChurBa99,Barry Church,jax,2017,6
ColeKe00,Keelan Cole,jax,2017,6
ColvAa00,Aaron Colvin,jax,2017,6
DareMa00,Marcell Dareus,jax,2017,2
DayxSh00,Sheldon Day,jax,2017,1
FourLe00,Leonard Fournette,jax,2017,8
FowlDa00,Dante Fowler,jax,2017,3
GipsTa00,Tashaun Gipson,jax,2017,6
GranCo00,Corey Grant,jax,2017,2
HennCh01,Chad Henne,jax,2017,0
HolbCo00,Colin Holba,jax,2017,0
HurnAl01,Allen Hurns,jax,2017,4
IvorCh00,Chris Ivory,jax,2017,4
JackMy00,Myles Jack,jax,2017,9
JackMa02,Malik Jackson,jax,2017,11
JoneAb00,Abry Jones,jax,2017,8
KoyaBe00,Ben Koyack,jax,2017,0
LambJo00,Josh Lambo,jax,2017,3
LeexMa00,Marqise Lee,jax,2017,6
LewiMa00,Marcedes Lewis,jax,2017,3
LindBr00,Brandon Linder,jax,2017,7
McCaMa01,Max McCaffrey,jax,2017,0
McCrLe01,Lerentee McCray,jax,2017,1
MickJa01,Jaydon Mickens,jax,2017,2
MyerJa00,Jason Myers,jax,2017,0
MyriJa00,Jalen Myrick,jax,2017,0
NgakYa00,Yannick Ngakoue,jax,2017,12
NortBr00,Brad Nortman,jax,2017,1
O'ShJa00,James O'Shaughnessy,jax,2017,1
OmamPa00,Patrick Omameh,jax,2017,7
OverMa00,Matt Overton,jax,2017,0
ParnJe00,Jermey Parnell,jax,2017,7
PatmTy00,Tyler Patmon,jax,2017,1
PaynDo00,Donald Payne,jax,2017,1
PhilCa00,Carroll Phillips,jax,2017,0
PinkLa00,Larry Pinkard,jax,2017,0
PittLa00,Lafayette Pitts,jax,2017,0
PoluPa99,Paul Posluszny,jax,2017,6
PryoCa00,Calvin Pryor,jax,2017,0
RamsJa00,Jalen Ramsey,jax,2017,15
ReedCh00,Chris Reed,jax,2017,2
RobiAl02,Allen Robinson,jax,2017,0
RobiCa00,Cam Robinson,jax,2017,8
ShatTy00,Tyler Shatley,jax,2017,3
SmitTe01,Telvin Smith,jax,2017,14
SmooDa00,Dawuane Smoot,jax,2017,2
StroJa01,Jaelen Strong,jax,2017,0
ThomPe00,Peyton Thompson,jax,2017,1
WalkJo00,Josh Walker,jax,2017,0
WellJo02,Josh Wells,jax,2017,3
WestDe00,Dede Westbrook,jax,2017,3
WilsJa00,Jarrod Wilson,jax,2017,1
YeldT.00,T.J. Yeldon,jax,2017,3
AdamMi21,Mike Adams,car,2017,7
AddiMa00,Mario Addison,car,2017,7
AndeDe00,Derek Anderson,car,2017,0
ArmaAl00,Alex Armah,car,2017,0
ArtiCa00,Cameron Artis-Payne,car,2017,1
BenjKe00,Kelvin Benjamin,car,2017,4
BersBr00,Brenton Bersin,car,2017,1
BradJa00,James Bradberry,car,2017,6
ButlVe00,Vernon Butler,car,2017,1
ByrdDa00,Damiere Byrd,car,2017,2
ByrdJa99,Jairus Byrd,car,2017,1
CashJe00,Jeremy Cash,car,2017,0
ClayKa00,Kaelin Clay,car,2017,2
ColeKu99,Kurt Coleman,car,2017,4
CoxxBr01,Bryan Cox Jr.,car,2017,1
CoxxDe00,Demetrious Cox,car,2017,0
DaviTh20,Thomas Davis,car,2017,9
DickEd00,Ed Dickson,car,2017,4
