player_id,name,team,season,approximate_value
AlleJa22,Jared Allen,kan,2004,4
BakeJa20,Jason Baker,kan,2004,0
BarbSh20,Shawn Barber,kan,2004,3
BartWi20,William Bartee,kan,2004,3
BattJu20,Julian Battle,kan,2004,1
BeisMo20,Monty Beisel,kan,2004,3
BlacJo20,Jordan Black,kan,2004,4
BlayDe00,Derrick Blaylock,kan,2004,6
BobeCh20,Chris Bober,kan,2004,2
BrowJo24,John Browning,kan,2004,3
CaveQu20,Quinton Caver,kan,2004,2
CheeSt20,Stephen Cheek,kan,2004,1
CollTo00,Todd Collins,kan,2004,0
ConnSc20,Scott Connot,kan,2004,0
DaltLi20,Lional Dalton,kan,2004,4
DunnJa00,Jason Dunn,kan,2004,1
EasyOm00,Omar Easy,kan,2004,0
FoxxKe20,Keyaron Fox,kan,2004,1
FujiSc20,Scott Fujita,kan,2004,5
GammKe00,Kendall Gammon,kan,2004,1
GonzTo00,Tony Gonzalez,kan,2004,12
GreeTr00,Trent Green,kan,2004,17
HallDa00,Dante Hall,kan,2004,5
HartSh20,Shaunard Harts,kan,2004,2
HickEr20,Eric Hicks,kan,2004,5
HollVo20,Vonnie Holliday,kan,2004,1
HolmPr00,Priest Holmes,kan,2004,8
HornCh00,Chris Horn,kan,2004,2
JohnLa00,Larry Johnson,kan,2004,7
JoneFr20,Fred Jones,kan,2004,1
KennEd00,Eddie Kennison,kan,2004,11
McClDe21,Dexter McCleon,kan,2004,3
MitcKa20,Kawika Mitchell,kan,2004,4
MortJo00,Johnnie Morton,kan,2004,8
MurpNi20,Nick Murphy,kan,2004,0
ParkSa00,Samie Parker,kan,2004,1
PileWi20,Willie Pile,kan,2004,2
RichTo00,Tony Richardson,kan,2004,2
RoafWi00,Willie Roaf,kan,2004,17
SampKe20,Kevin Sampson,kan,2004,1
SappBe20,Benny Sapp,kan,2004,1
ScanRi20,Rich Scanlon,kan,2004,0
ShieWi00,Will Shields,kan,2004,14
SiavJu20,Junior Siavii,kan,2004,1
SimsRy20,Ryan Sims,kan,2004,4
SmitRi20,Richard Smith,kan,2004,0
StilGa00,Gary Stills,kan,2004,2
tyneslaw01,Lawrence Tynes,kan,2004,2
WarfEr20,Eric Warfield,kan,2004,6
WateBr55,Brian Waters,kan,2004,17
WelbJo20,John Welbourn,kan,2004,6
WeslGr20,Greg Wesley,kan,2004,4
WiegCa20,Casey Wiegmann,kan,2004,9
WilkJi20,Jimmy Wilkerson,kan,2004,1
WillBr21,Brett Williams,kan,2004,0
WilsKr00,Kris Wilson,kan,2004,0
WoodJe00,Jerome Woods,kan,2004,3
AlleDa00,David Allen,jax,2004,0
AyodAk20,Akin Ayodele,jax,2004,9
BarnLi20,Lionel Barnes,jax,2004,2
