player_id,name,team,season,approximate_value
AlbeBr20,Branden Albert,kan,2012,3
AlleJe01,Jeff Allen,kan,2012,4
ArenJa99,Javier Arenas,kan,2012,4
AsamJo20,Jon Asamoah,kan,2012,4
BailAl00,Allen Bailey,kan,2012,1
BaldJo00,Jonathan Baldwin,kan,2012,2
BelcJo00,Jovan Belcher,kan,2012,4
BellJo02,Josh Bellamy,kan,2012,0
BerrEr99,Eric Berry,kan,2012,7
BossKe00,Kevin Boss,kan,2012,0
BoweDw00,Dwayne Bowe,kan,2012,5
BreaSt00,Steve Breaston,kan,2012,0
BrowJa00,Jalil Brown,kan,2012,1
CassMa00,Matt Cassel,kan,2012,2
CharJa00,Jamaal Charles,kan,2012,9
ColqDu20,Dustin Colquitt,kan,2012,3
CoppTe00,Terrance Copper,kan,2012,1
DaniTr20,Travis Daniels,kan,2012,1
DiMaPa00,Patrick DiMarco,kan,2012,0
DorsGl99,Glenn Dorsey,kan,2012,1
DrauSh00,Shaun Draughn,kan,2012,2
EachNa00,Nate Eachus,kan,2012,0
ElamAb20,Abram Elam,kan,2012,3
FlowBr99,Brandon Flowers,kan,2012,6
GaffTh20,Thomas Gafford,kan,2012,2
GrayCy00,Cyrus Gray,kan,2012,0
GreeCo01,Cory Greenwood,kan,2012,1
HaliTa20,Tamba Hali,kan,2012,7
HartTy00,Tysyn Hartman,kan,2012,1
HemiJu00,Junior Hemingway,kan,2012,0
HillPe00,Peyton Hillis,kan,2012,2
HochRu20,Russ Hochstein,kan,2012,1
HousJu00,Justin Houston,kan,2012,8
HudsRo00,Rodney Hudson,kan,2012,1
JackTy98,Tyson Jackson,kan,2012,6
JohnDe25,Derrick Johnson,kan,2012,8
JoneEd22,Edgar Jones,kan,2012,2
KehlBr99,Bryan Kehl,kan,2012,0
LewiKe00,Kendrick Lewis,kan,2012,3
LiljRy20,Ryan Lilja,kan,2012,4
ManeSt00,Steve Maneri,kan,2012,0
MattBr20,Bryan Mattison,kan,2012,0
McClDe00,Dexter McCluster,kan,2012,3
MoeaTo00,Tony Moeaki,kan,2012,3
NewsJa00,Jamar Newsome,kan,2012,0
OConJa00,Jake O'Connell,kan,2012,0
PitoRo00,Ropati Pitoitua,kan,2012,4
PoexDo00,Dontari Poe,kan,2012,6
PoweJe00,Jerrell Powe,kan,2012,1
QuinBr00,Brady Quinn,kan,2012,-1
ReevJa20,Jacques Reeves,kan,2012,0
RoutSt20,Stanford Routt,kan,2012,3
ShefCa99,Cameron Sheffield,kan,2012,0
SileBr99,Brandon Siler,kan,2012,2
SmitSh20,Shaun Smith,kan,2012,1
StepDo00,Donald Stephenson,kan,2012,3
StudAn99,Andy Studebaker,kan,2012,1
SuccRy44,Ryan Succop,kan,2012,3
ThorNe00,Neiko Thorpe,kan,2012,0
ToriAn20,Anthony Toribio,kan,2012,1
WillLe20,Leon Williams,kan,2012,0
WinsEr20,Eric Winston,kan,2012,5
WyliDe00,Devon Wylie,kan,2012,0
AlleRu00,Russell Allen,jax,2012,7
AluaTy99,Tyson Alualu,jax,2012,7
AngeBr00,Bryan Anger,jax,2012,3
AspeMa00,Mark Asper,jax,2012,0
BabiJa20,Jason Babin,jax,2012,2
BaldDa20,Daniel Baldridge,jax,2012,0
BlacJu00,Justin Blackmon,jax,2012,6
BlakAn00,Antwon Blake,jax,2012,1
BoswKy00,Kyle Bosworth,jax,2012,3
BradCa00,Cameron Bradfield,jax,2012,5
BranAn00,Andre Branch,jax,2012,2
BrewMi00,Mike Brewster,jax,2012,3
BritEb20,Eben Britton,jax,2012,2
BrowMi00,Mike Brown,jax,2012,0
CainJe20,Jeremy Cain,jax,2012,2
ChicJo00,John Chick,jax,2012,1
ClemTo00,Toney Clemons,jax,2012,0
ClohCo00,Colin Cloherty,jax,2012,0
CosbQu00,Quan Cosby,jax,2012,0
CoxxDe99,Derek Cox,jax,2012,5
DaviRy00,Ryan Davis,jax,2012,0
ElliKe02,Kevin Elliott,jax,2012,1
GabbBl00,Blaine Gabbert,jax,2012,3
HarrCh20,Chris Harris,jax,2012,0
HarrMi00,Mike Harris,jax,2012,3
HennCh01,Chad Henne,jax,2012,4
JackJe00,Jerrell Jackson,jax,2012,0
JennRa00,Rashad Jennings,jax,2012,2
JoneGr01,Greg Jones,jax,2012,0
JoneGr02,Greg Jones,jax,2012,0
DrewMa00,Maurice Jones-Drew,jax,2012,3
KnigTe99,Terrance Knighton,jax,2012,3
LandDa21,Dawan Landry,jax,2012,6
LaneAu99,Austen Lane,jax,2012,3
LewiMa00,Marcedes Lewis,jax,2012,4
LoweDw99,Dwight Lowery,jax,2012,4
MarsBr01,Brandon Marshall,jax,2012,0
MathRa99,Rashean Mathis,jax,2012,2
MeesBr20,Brad Meester,jax,2012,6
MiddWi98,William Middleton,jax,2012,2
MincJe99,Jeremy Mincey,jax,2012,7
MoldAn99,Antwaun Molden,jax,2012,0
MonrEu20,Eugene Monroe,jax,2012,6
MorgAa00,Aaron Morgan,jax,2012,0
MoslC.20,C.J. Mosley,jax,2012,6
MurpRi00,Richard Murphy,jax,2012,0
NwanUc20,Uche Nwaneri,jax,2012,6
OwenMo01,Montell Owens,jax,2012,2
ParmJa00,Jalen Parmele,jax,2012,1
PaszAu00,Austin Pasztor,jax,2012,1
PendJe00,Jeris Pendleton,jax,2012,0
PoluPa99,Paul Posluszny,jax,2012,8
PottZa99,Zach Potter,jax,2012,0
ProsCh00,Chris Prosinski,jax,2012,3
RobiLa01,Laurent Robinson,jax,2012,2
RossAa99,Aaron Ross,jax,2012,4
RutlKe00,Kevin Rutland,jax,2012,1
scobejos01,Josh Scobee,jax,2012,4
SelvGe99,George Selvie,jax,2012,1
ShipJo00,Jordan Shipley,jax,2012,2
ShorCe00,Cecil Shorts,jax,2012,7
SmitDA99,D'Anthony Smith,jax,2012,1
SmitDa24,Daryl Smith,jax,2012,1
SpacSt00,Stephen Spach,jax,2012,0
SpurMi00,Micheal Spurlock,jax,2012,1
StanIs00,Isaiah Stanback,jax,2012,0
StanJu00,Julian Stanford,jax,2012,3
StovMa00,Maurice Stovall,jax,2012,0
TaufWi00,Will Ta'ufo'ou,jax,2012,0
TaylHe21,Herbert Taylor,jax,2012,1
ThomMi01,Mike Thomas,jax,2012,1
TodmJo00,Jordan Todman,jax,2012,0
TostKe00,Keith Toston,jax,2012,1
VallSt00,Steve Vallos,jax,2012,0
WhimGu20,Guy Whimper,jax,2012,3
AdamJo01,Joe Adams,car,2012,0
AddiMa00,Mario Addison,car,2012,1
AlexFr00,Frank Alexander,car,2012,3
AndeDe00,Derek Anderson,car,2012,0
AndeJa21,James Anderson,car,2012,5
ApplAn99,Antwan Applewhite,car,2012,1
AustTh00,Thomas Austin,car,2012,1
BarnGa01,Gary Barnidge,car,2012,1
BeasJo99,Jon Beason,car,2012,2
BellBy00,Byron Bell,car,2012,8
BridJe20,Jeremy Bridges,car,2012,0
BrocRi00,Richie Brockel,car,2012,0
ByerJe00,Jeff Byers,car,2012,4
CampBr20,Bruce Campbell,car,2012,0
CampD.00,D.J. Campbell,car,2012,2
ChanNa00,Nate Chandler,car,2012,1
DaviTh20,Thomas Davis,car,2012,6
DockJa00,James Dockery,car,2012,1
EdwaAr00,Armanti Edwards,car,2012,1
EdwaDw20,Dwan Edwards,car,2012,6
EdwaRo20,Ron Edwards,car,2012,4
FuaxSi00,Sione Fua,car,2012,1
GambCh20,Chris Gamble,car,2012,2
GanoGr44,Graham Gano,car,2012,1
GettDa00,David Gettis,car,2012,0
GodfCh99,Charles Godfrey,car,2012,7
GrosJo20,Jordan Gross,car,2012,8
HangGe20,Geoff Hangartner,car,2012,6
HardGr99,Greg Hardy,car,2012,6
HartBe00,Ben Hartsock,car,2012,0
HoguDo01,Doug Hogue,car,2012,1
JansJ.00,J.J. Jansen,car,2012,2
JohnCh98,Charles Johnson,car,2012,8
JoneCo01,Colin Jones,car,2012,1
KaliRy20,Ryan Kalil,car,2012,3
KearFr00,Frank Kearse,car,2012,2
KeisTh00,Thomas Keiser,car,2012,0
KuecLu00,Luke Kuechly,car,2012,8
LaFeBr00,Brandon LaFell,car,2012,6
MartSh99,Sherrod Martin,car,2012,1
MedlJu20,Justin Medlock,car,2012,1
MunnCa99,Captain Munnerlyn,car,2012,6
MurpLo00,Louis Murphy,car,2012,3
NakaHa99,Haruki Nakamura,car,2012,6
NeblAn00,Andre Neblett,car,2012,1
NewtCa00,Cam Newton,car,2012,16
NormJo01,Josh Norman,car,2012,5
NortBr00,Brad Nortman,car,2012,1
OlseGr00,Greg Olsen,car,2012,7
OnatKe00,Kenny Onatolu,car,2012,0
ParkRo01,Ron Parker,car,2012,0
PhilJa99,Jason Phillips,car,2012,2
PilaKe00,Kealoha Pilares,car,2012,0
PollMi20,Mike Pollak,car,2012,0
RussAn01,Anderson Russell,car,2012,0
SennJo00,Jordan Senn,car,2012,1
SilaAm00,Amini Silatolu,car,2012,8
SmitAr00,Armond Smith,car,2012,0
SmitSt01,Steve Smith Sr.,car,2012,10
StewJo00,Jonathan Stewart,car,2012,3
ThomJo01,Josh Thomas,car,2012,3
TolbMi00,Mike Tolbert,car,2012,3
WillDe02,DeAngelo Williams,car,2012,6
WillGa23,Garry Williams,car,2012,5
WillJa95,Jason Williams,car,2012,0
WillZa01,Zack Williams,car,2012,0
AlleAn01,Anthony Allen,rav,2012,1
AyanBr99,Brendon Ayanbadejo,rav,2012,3
BajeBi00,Billy Bajema,rav,2012,0
BirkMa00,Matt Birk,rav,2012,7
BoldAn00,Anquan Boldin,rav,2012,9
BrowCh05,Chykie Brown,rav,2012,1
BrowOm00,Omar Brown,rav,2012,1
ByneJo00,Josh Bynes,rav,2012,2
CodyTe99,Terrence Cody,rav,2012,3
ConsSe20,Sean Considine,rav,2012,1
CoxxMo00,Morgan Cox,rav,2012,1
DickEd00,Ed Dickson,rav,2012,2
DossTa00,Tandon Doss,rav,2012,1
ElleDa99,Dannell Ellerbe,rav,2012,5
FlacJo00,Joe Flacco,rav,2012,13
GradGi00,Gino Gradkowski,rav,2012,1
GrahCo99,Corey Graham,rav,2012,4
HallBr00,Bryan Hall,rav,2012,0
HamiAd00,Adrian Hamilton,rav,2012,0
HareRa00,Ramon Harewood,rav,2012,2
IhedJa00,James Ihedigbo,rav,2012,2
JackAs00,Asa Jackson,rav,2012,0
JohnCh26,Chris Johnson,rav,2012,1
JoneAr22,Arthur Jones,rav,2012,4
JoneJa03,Jacoby Jones,rav,2012,7
KemoMa20,Ma'ake Kemoeatu,rav,2012,6
KindSe99,Sergio Kindle,rav,2012,0
KochSa20,Sam Koch,rav,2012,3
KrugPa99,Paul Kruger,rav,2012,5
LeacVo00,Vonta Leach,rav,2012,2
LeviAn00,Anthony Levine,rav,2012,0
LewiRa00,Ray Lewis,rav,2012,4
McClJa01,Jameel McClain,rav,2012,7
McClAl00,Albert McClellan,rav,2012,6
McKiBr21,Bryant McKinnie,rav,2012,1
McPhPe00,Pernell McPhee,rav,2012,4
NgatHa20,Haloti Ngata,rav,2012,13
OherMi20,Michael Oher,rav,2012,7
OsemKe00,Kelechi Osemele,rav,2012,7
PierBe00,Bernard Pierce,rav,2012,4
PittDe00,Dennis Pitta,rav,2012,6
PollBe20,Bernard Pollard,rav,2012,5
ReedDa00,David Reed,rav,2012,1
ReedEd00,Ed Reed,rav,2012,11
ReidJa00,Jah Reid,rav,2012,3
RiceRa00,Ray Rice,rav,2012,13
SmitJi03,Jimmy Smith,rav,2012,1
SmitTo02,Torrey Smith,rav,2012,8
SuggTe99,Terrell Suggs,rav,2012,4
TaylTy00,Tyrod Taylor,rav,2012,1
ThomCh01,Christian Thompson,rav,2012,0
ThomDe04,Deonte Thompson,rav,2012,0
TuckJu00,Justin Tucker,rav,2012,5
TysoDe00,DeAngelo Tyson,rav,2012,1
UpshCo00,Courtney Upshaw,rav,2012,6
WebbLa99,Lardarius Webb,rav,2012,3
WillBo21,Bobbie Williams,rav,2012,3
WillCa99,Cary Williams,rav,2012,8
WillLa01,LaQuan Williams,rav,2012,0
YandMa20,Marshal Yanda,rav,2012,10
AndeMa21,Mark Anderson,buf,2012,2
BarnNi20,Nick Barnett,buf,2012,6
BradNi00,Nigel Bradham,buf,2012,4
BrooRo01,Ron Brooks,buf,2012,1
BrowCo23,Colin Brown,buf,2012,0
ButlCr99,Crezdon Butler,buf,2012,0
ByrdJa99,Jairus Byrd,buf,2012,9
CarrAl99,Alex Carrington,buf,2012,1
ChanSc00,Scott Chandler,buf,2012,5
ChoiTa00,Tashard Choice,buf,2012,1
DareMa00,Marcell Dareus,buf,2012,6
DickDo00,Dorin Dickerson,buf,2012,1
EaslMa00,Marcus Easley,buf,2012,0
FitzRy00,Ryan Fitzpatrick,buf,2012,11
GilmSt00,Stephon Gilmore,buf,2012,5
GlenCo00,Cordy Glenn,buf,2012,6
GrahT.00,T.J. Graham,buf,2012,3
HairCh00,Chris Hairston,buf,2012,4
HoweDe00,Delano Howell,buf,2012,0
JackFr02,Fred Jackson,buf,2012,4
JohnSp20,Spencer Johnson,buf,2012,1
JohnSt00,Stevie Johnson,buf,2012,9
JoneDo00,Donald Jones,buf,2012,4
KelsCh21,Chris Kelsay,buf,2012,2
LeviAn20,Andy Levitre,buf,2012,7
linderia01,Rian Lindell,buf,2012,3
LloyGr01,Greg Lloyd,buf,2012,0
MartRu00,Ruvell Martin,buf,2012,0
McGeTe99,Terrence McGee,buf,2012,0
McInCo00,Corey McIntyre,buf,2012,0
McKeLe99,Leodis McKelvin,buf,2012,4
MerrSh99,Shawne Merriman,buf,2012,1
MoatAr00,Arthur Moats,buf,2012,2
MoorKy99,Kyle Moore,buf,2012,3
MoorBr24,Brian Moorman,buf,2012,0
MorrKi20,Kirk Morrison,buf,2012,0
