player_id,name,team,season,approximate_value
andermor01,Morten Andersen,kan,2003,3
BabeBi00,Bill Baber,kan,2003,0
BakeJa20,Jason Baker,kan,2003,1
BarbSh20,Shawn Barber,kan,2003,7
BartWi20,William Bartee,kan,2003,1
BattJu20,Julian Battle,kan,2003,1
BeisMo20,Monty Beisel,kan,2003,1
BlayDe00,Derrick Blaylock,kan,2003,3
BoerMa00,Marc Boerigter,kan,2003,2
BrowJo24,John Browning,kan,2003,7
CaveQu20,Quinton Caver,kan,2003,1
CollTo00,Todd Collins,kan,2003,0
DownEr20,Eric Downing,kan,2003,1
DunnJa00,Jason Dunn,kan,2003,0
EasyOm00,Omar Easy,kan,2003,0
FinlCl20,Clint Finley,kan,2003,0
FreeEd20,Eddie Freeman,kan,2003,0
FujiSc20,Scott Fujita,kan,2003,7
GammKe00,Kendall Gammon,kan,2003,1
GonzTo00,Tony Gonzalez,kan,2003,11
GreeTr00,Trent Green,kan,2003,18
HallDa00,Dante Hall,kan,2003,10
HarrCo21,Corey Harris,kan,2003,0
HartSh20,Shaunard Harts,kan,2003,2
HickEr20,Eric Hicks,kan,2003,7
HollVo20,Vonnie Holliday,kan,2003,7
HolmPr00,Priest Holmes,kan,2003,20
JohnDa23,Darrius Johnson,kan,2003,0
JohnLa00,Larry Johnson,kan,2003,1
JoneFr20,Fred Jones,kan,2003,1
KennEd00,Eddie Kennison,kan,2003,10
MaslMi20,Mike Maslowski,kan,2003,4
McClDe21,Dexter McCleon,kan,2003,8
MitcKa20,Kawika Mitchell,kan,2003,3
MortJo00,Johnnie Morton,kan,2003,10
ReesAl21,Allen Reese,kan,2003,0
RichTo00,Tony Richardson,kan,2003,1
RoafWi00,Willie Roaf,kan,2003,15
SharMo20,Montique Sharpe,kan,2003,0
ShieWi00,Will Shields,kan,2003,15
SimsRy20,Ryan Sims,kan,2003,7
SpeaMa20,Marcus Spears,kan,2003,1
StilGa00,Gary Stills,kan,2003,5
TaitJo20,John Tait,kan,2003,8
TrulR-20,R-Kal Truluck,kan,2003,1
WardLa20,LaShaun Ward,kan,2003,0
WarfEr20,Eric Warfield,kan,2003,6
WateBr55,Brian Waters,kan,2003,8
WeslGr20,Greg Wesley,kan,2003,7
WestLy20,Lyle West,kan,2003,1
WiegCa20,Casey Wiegmann,kan,2003,8
WilkJi20,Jimmy Wilkerson,kan,2003,1
WillDo23,Donald Willis,kan,2003,1
WoodJe00,Jerome Woods,kan,2003,9
AdamBl20,Blue Adams,jax,2003,0
AlleDa00,David Allen,jax,2003,1
AyodAk20,Akin Ayodele,jax,2003,8
BarnLi20,Lionel Barnes,jax,2003,1
BracTo00,Tony Brackens,jax,2003,7
BradKy00,Kyle Brady,jax,2003,2
BrowCh25,Chris Brown,jax,2003,0
BrunMa00,Mark Brunell,jax,2003,2
BryaFe20,Fernando Bryant,jax,2003,6
ClarDa21,Danny Clark,jax,2003,4
CoopDe20,Deke Cooper,jax,2003,4
