player_id,name,team,season,approximate_value
AlbeBr20,Branden Albert,kan,2010,6
AndeCh21,Charlie Anderson,kan,2010,0
ArenJa99,Javier Arenas,kan,2010,2
AsamJo20,Jon Asamoah,kan,2010,1
BateJa99,Jackie Bates,kan,2010,0
BattJa00,Jackie Battle,kan,2010,0
BelcJo00,Jovan Belcher,kan,2010,7
BerrEr99,Eric Berry,kan,2010,11
BoweDw00,Dwayne Bowe,kan,2010,13
CarrBr99,Brandon Carr,kan,2010,7
CassMa00,Matt Cassel,kan,2010,13
CastTi20,Tim Castille,kan,2010,0
ChamCh00,Chris Chambers,kan,2010,2
CharJa00,Jamaal Charles,kan,2010,17
ColqDu20,Dustin Colquitt,kan,2010,2
CoppTe00,Terrance Copper,kan,2010,2
Cox_Mi20,Mike Cox,kan,2010,0
CroyBr00,Brodie Croyle,kan,2010,0
CurtKe00,Kevin Curtis,kan,2010,0
DaniTr20,Travis Daniels,kan,2010,1
DorsGl99,Glenn Dorsey,kan,2010,9
EdwaRo20,Ron Edwards,kan,2010,7
FlowBr99,Brandon Flowers,kan,2010,7
GaffTh20,Thomas Gafford,kan,2010,3
GilbWa00,Wallace Gilberry,kan,2010,4
GreeCo01,Cory Greenwood,kan,2010,1
HaliTa20,Tamba Hali,kan,2010,9
HornJe00,Jeremy Horne,kan,2010,0
JackTy98,Tyson Jackson,kan,2010,3
JohnDe25,Derrick Johnson,kan,2010,9
JoneTh00,Thomas Jones,kan,2010,7
LangRe99,Reshard Langford,kan,2010,0
LewiKe00,Kendrick Lewis,kan,2010,5
LiljRy20,Ryan Lilja,kan,2010,6
MageAl99,Alex Magee,kan,2010,0
MaysCo20,Corey Mays,kan,2010,1
McClDe00,Dexter McCluster,kan,2010,4
McGrJo21,Jon McGraw,kan,2010,3
MoeaTo00,Tony Moeaki,kan,2010,6
NiswRu20,Rudy Niswanger,kan,2010,1
OCalRy20,Ryan O'Callaghan,kan,2010,1
OConJa00,Jake O'Connell,kan,2010,0
PalkTy00,Tyler Palko,kan,2010,0
PopeLe00,Leonard Pope,kan,2010,1
PricRi00,Ricky Price,kan,2010,0
RichBa20,Barry Richardson,kan,2010,7
SimoMa20,Mark Simoneau,kan,2010,0
SmitSh20,Shaun Smith,kan,2010,6
StudAn99,Andy Studebaker,kan,2010,2
SuccRy44,Ryan Succop,kan,2010,2
ToriAn20,Anthony Toribio,kan,2010,0
TuckVe00,Verran Tucker,kan,2010,1
VrabMi20,Mike Vrabel,kan,2010,7
WashDo98,Donald Washington,kan,2010,2
WateBr55,Brian Waters,kan,2010,9
WiegCa20,Casey Wiegmann,kan,2010,7
WillDe22,Demorrio Williams,kan,2010,1
AlexEr20,Eric Alexander,jax,2010,0
AlexGe99,Gerald Alexander,jax,2010,1
AlleRu00,Russell Allen,jax,2010,2
AluaTy99,Tyson Alualu,jax,2010,5
BaldDa20,Daniel Baldridge,jax,2010,0
BlacJo20,Jordan Black,jax,2010,5
BoleBr00,Brock Bolen,jax,2010,0
BoumTo00,Todd Bouman,jax,2010,1
BoweAl99,Alvin Bowen,jax,2010,0
BracTy99,Tyron Brackenridge,jax,2010,1
BritEb20,Eben Britton,jax,2010,4
CainJe20,Jeremy Cain,jax,2010,2
CareDo00,Don Carey,jax,2010,3
CoexMi99,Michael Coe,jax,2010,0
CoheLa99,Landon Cohen,jax,2010,0
CollNa20,Nate Collins,jax,2010,0
ConsSe20,Sean Considine,jax,2010,2
CoxxDe99,Derek Cox,jax,2010,4
CutrJa00,Jacob Cutrera,jax,2010,0
DouzLe00,Leger Douzable,jax,2010,1
DuraJu99,Justin Durant,jax,2010,3
EdwaTr01,Trent Edwards,jax,2010,1
GarrDa00,David Garrard,jax,2010,13
GreeCo99,Courtney Greene,jax,2010,4
HamlMi99,Michael Hamlin,jax,2010,0
HartLa99,Larry Hart,jax,2010,1
HarvDe99,Derrick Harvey,jax,2010,3
HaslKe20,Kevin Haslam,jax,2010,0
HillJa00,Jason Hill,jax,2010,3
JackCh99,Chevis Jackson,jax,2010,0
JennRa00,Rashad Jennings,jax,2010,6
JoneDa99,David Jones,jax,2010,2
JoneGr01,Greg Jones,jax,2010,1
DrewMa00,Maurice Jones-Drew,jax,2010,14
KampAa99,Aaron Kampman,jax,2010,3
KariDe00,Deji Karim,jax,2010,1
KnigTe99,Terrance Knighton,jax,2010,5
LaneAu99,Austen Lane,jax,2010,3
LewiMa00,Marcedes Lewis,jax,2010,8
ManuVi20,Vince Manuwai,jax,2010,6
MathRa99,Rashean Mathis,jax,2010,5
MattJo22,John Matthews,jax,2010,0
McCoLu00,Luke McCown,jax,2010,0
MeesBr20,Brad Meester,jax,2010,9
MiddWi98,William Middleton,jax,2010,2
MillZa02,Zach Miller,jax,2010,2
MincJe99,Jeremy Mincey,jax,2010,3
MonrEu20,Eugene Monroe,jax,2010,8
MorgAa00,Aaron Morgan,jax,2010,0
MorrKi20,Kirk Morrison,jax,2010,5
MoslC.20,C.J. Mosley,jax,2010,0
NorrSl99,Slade Norris,jax,2010,0
NwanUc20,Uche Nwaneri,jax,2010,9
OsgoKa00,Kassim Osgood,jax,2010,1
OwenMo01,Montell Owens,jax,2010,0
PodlAd20,Adam Podlesh,jax,2010,2
PottZa99,Zach Potter,jax,2010,1
scobejos01,Josh Scobee,jax,2010,3
WalkMi01,Mike Sims-Walker,jax,2010,6
SmilJu20,Justin Smiley,jax,2010,3
SmitAn21,Anthony Smith,jax,2010,1
SmitDa24,Daryl Smith,jax,2010,6
ThomMi01,Mike Thomas,jax,2010,11
UndeTi00,Tiquan Underwood,jax,2010,1
WheaTe99,Terrence Wheatley,jax,2010,0
WhimGu20,Guy Whimper,jax,2010,1
WilfEr00,Ernest Wilford,jax,2010,0
AlexGe99,Gerald Alexander,car,2010,0
AndeJa21,James Anderson,car,2010,8
BakeJa20,Jason Baker,car,2010,2
BarnGa01,Gary Barnidge,car,2010,0
BeasJo99,Jon Beason,car,2010,10
BernMa20,Mackenzy Bernadeau,car,2010,4
BrayTy20,Tyler Brayton,car,2010,6
BrowEv99,Everette Brown,car,2010,3
CartTo21,Todd Carter,car,2010,0
ClauJi00,Jimmy Clausen,car,2010,0
ClowDa00,David Clowney,car,2010,1
ConnDa99,Dan Connor,car,2010,4
DaviC.20,C.J. Davis,car,2010,0
DuckTi20,Tim Duckworth,car,2010,0
EdwaAr00,Armanti Edwards,car,2010,0
FiamTo00,Tony Fiammetta,car,2010,0
GambCh20,Chris Gamble,car,2010,3
GettDa00,David Gettis,car,2010,3
GodfCh99,Charles Godfrey,car,2010,6
GoodMi00,Mike Goodson,car,2010,4
GrosJo20,Jordan Gross,car,2010,6
HardGr99,Greg Hardy,car,2010,2
HarrNi99,Nic Harris,car,2010,3
HaydNi99,Nick Hayden,car,2010,5
HodgAb20,Abdul Hodge,car,2010,0
HudsMa20,Marcus Hudson,car,2010,1
IrviCo99,Corvey Irvin,car,2010,0
JackRa23,Rashawn Jackson,car,2010,0
JansJ.00,J.J. Jansen,car,2010,2
JarrDw00,Dwayne Jarrett,car,2010,0
JohnCh98,Charles Johnson,car,2010,8
JohnEd99,Edward Johnson,car,2010,3
KaliRy20,Ryan Kalil,car,2010,6
kasayjoh01,John Kasay,car,2010,4
KingJe00,Jeff King,car,2010,1
LaFeBr00,Brandon LaFell,car,2010,3
LandDe99,Derek Landri,car,2010,7
LeonLo99,Louis Leonard,car,2010,0
LloyRh44,Rhys Lloyd,car,2010,0
MarsRi20,Richard Marshall,car,2010,6
MartCh00,Charly Martin,car,2010,0
MartSh99,Sherrod Martin,car,2010,5
McClRo98,Robert McClain,car,2010,1
MoorMa01,Matt Moore,car,2010,2
MorrCh21,Chris Morris,car,2010,0
MunnCa99,Captain Munnerlyn,car,2010,3
NeblAn00,Andre Neblett,car,2010,1
NorwEr99,Eric Norwood,car,2010,1
PetiRo20,Rob Petitti,car,2010,0
PikeTo00,Tony Pike,car,2010,0
PughJo99,Jordan Pugh,car,2010,2
RosaDa00,Dante Rosario,car,2010,1
SchwGe20,Geoff Schwartz,car,2010,5
SennJo00,Jordan Senn,car,2010,1
SmitSt01,Steve Smith Sr.,car,2010,3
St.PBr20,Brian St. Pierre,car,2010,0
StewJo00,Jonathan Stewart,car,2010,4
SuttTy00,Tyrell Sutton,car,2010,1
ThomDe02,Devin Thomas,car,2010,0
VaugJo01,Josh Vaughan,car,2010,0
