player_id,name,team,season,approximate_value
AbduHu99,Husain Abdullah,kan,2015,2
AlexD.00,D.J. Alexander,kan,2015,1
AlleJe01,Jeff Allen,kan,2015,5
AvanJa00,Jason Avant,kan,2015,1
BailAl00,Allen Bailey,kan,2015,6
BerrEr99,Eric Berry,kan,2015,10
BranTy99,Tyvon Branch,kan,2015,2
CharJa00,Jamaal Charles,kan,2015,4
ColqDu20,Dustin Colquitt,kan,2015,2
ConlCh00,Chris Conley,kan,2015,2
CoopMa00,Marcus Cooper,kan,2015,1
DaniCh00,Chase Daniel,kan,2015,0
DaviKn00,Knile Davis,kan,2015,1
DeViMi99,Mike DeVito,kan,2015,3
DuveLa00,Laurent Duvernay-Tardif,kan,2015,7
FishEr00,Eric Fisher,kan,2015,8
FlemJa00,Jamell Fleming,kan,2015,1
FordDe00,Dee Ford,kan,2015,3
FultZa00,Zach Fulton,kan,2015,4
GainPh00,Phillip Gaines,kan,2015,1
GrubBe20,Ben Grubbs,kan,2015,4
HakiSa00,Saalim Hakim,kan,2015,0
HaliTa20,Tamba Hali,kan,2015,9
HammFr00,Frankie Hammond,kan,2015,0
HarrDe03,Demetrius Harris,kan,2015,1
HousJu00,Justin Houston,kan,2015,9
HowaJa00,Jaye Howard,kan,2015,8
JohnDe25,Derrick Johnson,kan,2015,14
KelcTr00,Travis Kelce,kan,2015,9
KingDa00,David King,kan,2015,0
MaclJe00,Jeremy Maclin,kan,2015,11
MaugJo00,Josh Mauga,kan,2015,7
MorsMi00,Mitch Morse,kan,2015,8
MoseDe00,Dezman Moses,kan,2015,1
MunyDa00,Daniel Munyer,kan,2015,0
NelsSt01,Steven Nelson,kan,2015,1
NuneRa00,Rakeem Nunez-Roches,kan,2015,1
O'ShJa00,James O'Shaughnessy,kan,2015,1
ParkBr00,Brian Parker,kan,2015,0
ParkRo01,Ron Parker,kan,2015,6
PeteMa00,Marcus Peters,kan,2015,12
PoexDo00,Dontari Poe,kan,2015,7
PughJa00,Jarrod Pughsley,kan,2015,0
ReidJa00,Jah Reid,kan,2015,5
SantCa01,Cairo Santos,kan,2015,3
SherAn00,Anthony Sherman,kan,2015,0
SmitAl03,Alex Smith,kan,2015,16
SmitSe99,Sean Smith,kan,2015,4
SoreDa01,Daniel Sorensen,kan,2015,1
StepDo00,Donald Stephenson,kan,2015,5
ThomDe05,De'Anthony Thomas,kan,2015,2
WareSp00,Spencer Ware,kan,2015,3
WestCh01,Charcandrick West,kan,2015,7
