player_id,name,team,season,approximate_value
AlleNi00,Nick Allegretti,kan,2019,1
AlleJe01,Jeff Allen,kan,2019,0
BellBl00,Blake Bell,kan,2019,1
BreeBa00,Bashaud Breeland,kan,2019,6
BrowAl02,Alex Brown,kan,2019,0
ButkHa00,Harrison Butker,kan,2019,5
ClaiMo00,Morris Claiborne,kan,2019,1
ClarFr01,Frank Clark,kan,2019,9
ColqDu20,Dustin Colquitt,kan,2019,2
DietGe00,Gehrig Dieter,kan,2019,0
DuveLa00,Laurent Duvernay-Tardif,kan,2019,8
ErviCa00,Cameron Erving,kan,2019,5
FentRa00,Rashad Fenton,kan,2019,1
FishEr00,Eric Fisher,kan,2019,5
FullKe00,Kendall Fuller,kan,2019,2
HardMe00,Mecole Hardman,kan,2019,7
HarrDe06,Demone Harris,kan,2019,0
HillTy00,Tyreek Hill,kan,2019,9
HitcAn00,Anthony Hitchens,kan,2019,7
HuntRy00,Ryan Hunter,kan,2019,0
IvieJo00,Joey Ivie,kan,2019,0
JoneCh09,Chris Jones,kan,2019,9
KelcTr00,Travis Kelce,kan,2019,13
KpasTa00,Tanoh Kpassagnon,kan,2019,5
LeexDa00,Darron Lee,kan,2019,2
LucaJo00,Jordan Lucas,kan,2019,1
MahoPa00,Patrick Mahomes,kan,2019,17
MathTy00,Tyrann Mathieu,kan,2019,9
McClTe00,Terrell McClain,kan,2019,0
McCoLe01,LeSean McCoy,kan,2019,5
MoorMa01,Matt Moore,kan,2019,2
NiemBe00,Ben Niemann,kan,2019,2
NnadDe00,Derrick Nnadi,kan,2019,7
ODanDo00,Dorian O'Daniel,kan,2019,1
OgbaEm00,Emmanuel Ogbah,kan,2019,3
OkafAl00,Alex Okafor,kan,2019,4
PennMi00,Mike Pennel,kan,2019,1
PrinBy00,Byron Pringle,kan,2019,2
RaglRe00,Reggie Ragland,kan,2019,4
RankMa00,Martinas Rankin,kan,2019,3
ReitAu00,Austin Reiter,kan,2019,9
RobiDe01,Demarcus Robinson,kan,2019,5
SaunKh00,Khalen Saunders,kan,2019,3
SchwMi00,Mitchell Schwartz,kan,2019,15
SherAn00,Anthony Sherman,kan,2019,0
SmitTr04,Tremon Smith,kan,2019,0
SoreDa01,Daniel Sorensen,kan,2019,2
SuggTe99,Terrell Suggs,kan,2019,0
ThomDe05,De'Anthony Thomas,kan,2019,0
ThomDa06,Darwin Thompson,kan,2019,1
ThorJu00,Juan Thornhill,kan,2019,6
WardCh01,Charvarius Ward,kan,2019,5
WareSp00,Spencer Ware,kan,2019,1
WatkSa00,Sammy Watkins,kan,2019,7
WattAr00,Armani Watts,kan,2019,1
WillDa05,Damien Williams,kan,2019,6
WillDa10,Darrel Williams,kan,2019,3
WillXa00,Xavier Williams,kan,2019,1
WilsDa02,Damien Wilson,kan,2019,7
WincJa00,James Winchester,kan,2019,1
WisnSt01,Stefen Wisniewski,kan,2019,2
WyliAn00,Andrew Wylie,kan,2019,6
YeldDe00,Deon Yelder,kan,2019,1
AlexD.00,D.J. Alexander,jax,2019,0
AlleDa01,Dakota Allen,jax,2019,0
ArmsRy00,Ryquell Armstead,jax,2019,2
BoarC.00,C.J. Board,jax,2019,0
BordBr00,Breon Borders,jax,2019,1
BouyA.00,A.J. Bouye,jax,2019,5
BryaTa00,Taven Bryan,jax,2019,4
CaliAu00,Austin Calitro,jax,2019,2
CampCa99,Calais Campbell,jax,2019,10
CannA.00,A.J. Cann,jax,2019,7
CharDJ00,DJ Chark,jax,2019,7
ColeKe00,Keelan Cole,jax,2019,3
ConlCh00,Chris Conley,jax,2019,6
CookLo00,Logan Cooke,jax,2019,3
DareMa00,Marcell Dareus,jax,2019,2
DaviCa01,Carl Davis,jax,2019,0
DaviCo02,Cody Davis,jax,2019,1
DevaSe00,Seth Devalve,jax,2019,1
ErviTy00,Tyler Ervin,jax,2019,0
FoleNi00,Nick Foles,jax,2019,2
FourLe00,Leonard Fournette,jax,2019,10
GilcMa00,Marcus Gilchrist,jax,2019,0
GileJo01,Joe Giles-Harris,jax,2019,0
GoodNa00,Najee Goode,jax,2019,2
HarrRo02,Ronnie Harrison,jax,2019,6
HaydDJ00,D.J. Hayden,jax,2019,3
HayeTa00,Tae Hayes,jax,2019,0
HernTr00,Tre Herndon,jax,2019,6
AlleJo03,Josh Hines-Allen,jax,2019,6
JackMy00,Myles Jack,jax,2019,5
JacoLe00,Leon Jacobs,jax,2019,4
JoneAb00,Abry Jones,jax,2019,6
JoneCh10,Charles Jones,jax,2019,0
KoyaBe00,Ben Koyack,jax,2019,0
LambJo00,Josh Lambo,jax,2019,6
LeexMa00,Marqise Lee,jax,2019,0
LindBr00,Brandon Linder,jax,2019,7
McCrLe01,Lerentee McCray,jax,2019,1
McNiJe00,Jeremy McNichols,jax,2019,0
MiddDo01,Doug Middleton,jax,2019,0
MinsGa00,Gardner Minshew II,jax,2019,10
NgakYa00,Yannick Ngakoue,jax,2019,7
